,filename,text_length,lexical_density,average_sentence_length,average_word_length,oov_word_counts,reading_ease,punctuation_count,type_token_ratio,asian_context_feature,asian_imp_word,non_asian_imp_word,noun_counts,verb_counts,adjective_counts,target_region
557,44755,35,0.6857142857142857,35.0,4.6571428571428575,2,26.28142857142859,3,0.27,0,0,1,6,10,5,1
558,44884,39,0.6153846153846154,5.571428571428571,3.948717948717949,0,88.38000000000002,16,0.26,0,0,0,7,9,3,0
559,45290,122,0.6311475409836066,24.4,4.754098360655738,7,48.92801639344265,16,0.83,1,0,1,34,21,11,1
560,45354,168,0.6190476190476191,9.333333333333334,4.595238095238095,7,57.87238095238098,33,0.73,1,1,0,34,33,20,1
561,45429,296,0.6013513513513513,14.095238095238095,3.7263513513513513,61,81.91954954954956,28,0.76,1,1,1,110,32,28,1
562,46217,302,0.5728476821192053,13.727272727272727,4.208609271523179,21,66.84221553281157,34,0.76,1,1,1,84,45,29,1
563,46298,114,0.543859649122807,14.25,3.763157894736842,4,78.82914473684212,13,0.7,1,1,1,26,25,6,0
564,46381,26,0.6923076923076923,8.666666666666666,5.115384615384615,0,45.10756410256414,8,0.2,0,0,0,8,7,3,1
565,46694,351,0.4985754985754986,18.473684210526315,4.3076923076923075,24,67.81241565452096,40,0.82,0,1,1,71,65,19,0
566,47683,219,0.4748858447488584,27.375,4.063926940639269,6,62.77266267123288,19,0.69,0,1,1,40,39,18,0
567,47748,174,0.5919540229885057,174.0,5.580459770114943,15,-136.54396551724133,17,0.81,0,0,0,50,26,19,0
568,48046,98,0.6224489795918368,19.6,3.683673469387755,5,82.48589795918369,8,0.63,0,1,0,19,23,8,0
569,48083,199,0.5678391959798995,39.8,4.527638190954774,14,34.649055276381915,14,0.55,0,1,1,64,31,9,0
570,48312,54,0.5370370370370371,27.0,4.203703703703703,5,57.23000000000002,2,0.43,0,0,1,15,10,2,0
571,48513,46,0.6086956521739131,46.0,4.413043478260869,7,35.08413043478264,4,0.41,0,0,1,10,9,3,0
572,48833,517,0.5880077369439072,172.33333333333334,4.868471953578337,29,-112.73787878787874,27,0.71,1,1,1,116,98,57,0
573,49401,111,0.6216216216216216,11.1,3.9279279279279278,3,67.52525675675676,18,0.65,0,0,0,27,26,9,1
574,49702,73,0.6301369863013698,24.333333333333332,3.7945205479452055,7,68.56406392694066,3,0.49,0,0,1,15,16,5,1
575,50201,52,0.5576923076923077,26.0,5.576923076923077,2,64.93346153846157,6,0.39,0,0,0,9,12,5,0
576,50279,120,0.575,120.0,5.025,11,-63.71999999999997,9,0.78,0,0,1,26,26,9,0
577,50402,45,0.5777777777777777,11.25,3.8666666666666667,2,82.61625000000004,4,0.29,0,1,0,7,12,4,1
578,50481,223,0.672645739910314,55.75,4.219730941704036,12,22.400319506726504,9,0.76,0,1,1,50,54,19,0
579,50803,38,0.631578947368421,38.0,4.2368421052631575,0,50.270263157894775,1,0.31,0,0,1,7,9,8,0
580,50868,77,0.6233766233766234,19.25,5.35064935064935,7,34.57676948051949,8,0.64,1,1,0,20,15,12,1
581,51262,67,0.6567164179104478,33.5,3.925373134328358,3,50.351902985074645,3,0.46,0,0,1,18,13,6,1
582,51547,63,0.6349206349206349,63.0,5.761904761904762,0,1.8900000000000148,5,0.45,0,1,0,15,15,3,1
583,51830,47,0.5957446808510638,9.4,4.191489361702128,1,69.49400000000001,6,0.36,1,0,1,9,12,3,1
584,51893,157,0.6050955414012739,157.0,4.2993630573248405,4,-78.6117197452229,10,0.74,1,0,0,30,27,17,0
585,52233,304,0.5493421052631579,43.42857142857143,4.990131578947368,19,17.76618421052632,29,0.73,0,1,1,88,41,26,0
586,52269,53,0.5283018867924528,26.5,4.018867924528302,3,60.22051886792454,6,0.38,1,0,0,7,10,4,0
587,52616,46,0.6521739130434783,46.0,3.9782608695652173,4,47.95804347826089,5,0.37,1,1,1,6,12,7,0
588,52649,224,0.5401785714285714,16.0,3.8839285714285716,13,83.33428571428573,27,0.73,0,1,0,42,56,11,1
589,52668,26,0.7307692307692307,26.0,4.615384615384615,4,40.529615384615425,0,0.23,0,0,0,9,5,2,1
590,52692,96,0.4895833333333333,13.714285714285714,3.71875,2,94.21500000000002,12,0.73,0,1,0,15,20,6,0
591,53156,149,0.5838926174496645,16.555555555555557,4.201342281879195,13,67.38950037285612,15,0.72,0,1,0,33,39,7,1
592,53254,51,0.6274509803921569,25.5,3.784313725490196,2,71.47014705882354,5,0.35,0,0,0,6,17,5,1
593,53448,17,0.5294117647058824,8.5,2.764705882352941,0,133.5133823529412,3,0.11,0,1,0,1,6,0,0
594,53986,56,0.6785714285714286,56.0,5.303571428571429,3,-17.694285714285712,4,0.47,1,1,0,16,11,9,1
595,54453,43,0.6046511627906976,21.5,4.465116279069767,2,70.90087209302328,2,0.37,0,0,1,10,10,4,1
596,54519,97,0.5154639175257731,13.857142857142858,4.257731958762887,3,63.68958762886601,14,0.66,0,1,0,18,22,5,0
597,55031,75,0.6,75.0,4.32,1,-4.649999999999949,9,0.52,0,0,0,17,19,5,1
598,55053,131,0.5801526717557252,11.909090909090908,4.122137404580153,10,74.6281887578071,17,0.75,1,1,0,24,27,15,1
599,55059,37,0.6756756756756757,37.0,5.135135135135135,0,0.0800000000000125,5,0.29,0,0,0,9,10,2,1
600,5539,212,0.5943396226415094,106.0,4.495283018867925,12,-28.852169811320735,13,0.66,0,1,0,53,45,14,0
601,55462,140,0.5928571428571429,140.0,4.264285714285714,3,-59.74785714285713,9,0.74,1,1,1,27,31,16,0
602,55886,75,0.48,15.0,3.72,0,83.32200000000002,11,0.5,0,1,0,13,16,2,1
603,56013,28,0.75,28.0,4.607142857142857,1,42.4507142857143,4,0.26,0,0,0,12,4,3,1
604,56153,69,0.6811594202898551,11.5,4.463768115942029,1,65.1972826086957,10,0.54,0,0,0,18,14,8,1
605,56201,83,0.5301204819277109,41.5,4.855421686746988,9,31.187198795180734,5,0.61,0,1,0,16,17,5,1
606,56478,61,0.7213114754098361,30.5,4.655737704918033,3,28.867663934426247,13,0.39,1,0,0,23,12,7,1
607,56774,63,0.5714285714285714,63.0,3.9206349206349205,3,35.4614285714286,1,0.46,0,0,0,11,15,8,0
608,56775,67,0.5970149253731343,22.333333333333332,4.268656716417911,2,62.9487562189055,3,0.55,0,0,0,15,14,6,1
609,57159,58,0.7758620689655172,29.0,5.120689655172414,5,21.32758620689657,7,0.54,0,1,0,18,13,11,1
610,57427,63,0.7777777777777778,31.5,4.444444444444445,4,51.31964285714288,5,0.41,0,0,0,18,14,11,1
611,57453,95,0.6947368421052632,11.875,3.873684210526316,2,87.91871710526318,15,0.64,1,1,1,25,21,7,1
612,57472,36,0.6111111111111112,36.0,3.861111111111111,1,55.145000000000024,4,0.25,1,0,1,8,7,5,0
613,57993,65,0.5538461538461539,65.0,4.2153846153846155,4,15.912307692307706,1,0.44,0,0,0,16,13,5,1
614,58039,70,0.5857142857142857,11.666666666666666,4.071428571428571,4,76.55333333333336,11,0.53,1,1,1,12,13,9,0
615,58137,155,0.5032258064516129,17.22222222222222,4.464516129032258,9,58.3608960573477,14,0.68,0,1,0,33,24,12,0
616,58473,304,0.618421052631579,30.4,4.4605263157894735,63,42.956631578947395,49,0.8,0,1,0,125,32,41,0
617,58560,62,0.5483870967741935,12.4,3.370967741935484,0,91.91029032258068,8,0.47,0,0,1,13,9,2,0
618,59240,46,0.6086956521739131,9.2,3.6956521739130435,1,90.82743478260872,9,0.33,0,1,1,10,10,5,1
619,59493,10,0.6,10.0,4.8,1,61.32500000000002,1,0.1,0,0,0,2,3,1,1
620,59509,10,1.0,10.0,4.4,7,196.685,0,0.1,0,0,0,9,0,1,1
621,60017,106,0.6886792452830188,13.25,4.443396226415095,25,37.75417452830192,20,0.78,0,0,0,50,13,8,0
622,60692,484,0.6322314049586777,32.266666666666666,4.93801652892562,33,28.83102754820939,92,0.78,1,1,1,168,90,35,1
623,60991,64,0.640625,16.0,5.15625,1,55.763750000000016,8,0.47,0,1,1,22,10,4,1
624,61092,37,0.5405405405405406,7.4,3.7837837837837838,1,75.85372972972975,10,0.31,0,1,0,6,7,5,1
625,61327,371,0.601078167115903,37.1,4.8975741239892185,29,16.62486118598386,50,0.73,0,1,0,128,55,30,0
626,61506,111,0.5675675675675675,37.0,5.153153153153153,9,15.32324324324324,13,0.79,0,1,0,35,14,5,0
627,61548,48,0.5208333333333334,48.0,3.625,2,40.02750000000002,4,0.35,0,0,1,11,11,1,1
628,61609,23,0.7391304347826086,11.5,4.3478260869565215,2,40.67554347826092,2,0.21,0,0,0,8,6,3,1
629,61769,50,0.64,25.0,3.72,2,57.94400000000002,5,0.33,0,0,0,10,15,6,1
630,61897,47,0.5106382978723404,23.5,3.6382978723404253,3,92.98250000000003,6,0.35,0,1,0,4,14,1,0
631,62227,589,0.5891341256366723,31.0,4.899830220713073,37,30.87492359932091,61,0.73,0,1,1,157,101,59,0
632,62279,115,0.5739130434782609,11.5,3.7130434782608694,4,89.22858695652177,14,0.77,0,0,1,27,20,8,0
633,6250,332,0.5512048192771084,23.714285714285715,4.328313253012048,19,55.355361445783146,53,0.76,1,1,1,91,52,30,0
634,62703,112,0.5357142857142857,14.0,3.794642857142857,7,83.09821428571429,10,0.68,0,1,1,29,18,8,0
635,63681,217,0.6451612903225806,27.125,4.622119815668203,16,56.10681163594474,23,0.78,1,1,0,36,51,28,0
636,63892,88,0.6590909090909091,12.571428571428571,3.7386363636363638,2,86.40227272727276,29,0.53,0,1,1,31,10,6,1
637,64281,58,0.5517241379310345,19.333333333333332,4.620689655172414,3,47.18408045977014,7,0.41,0,0,0,18,8,2,1
638,64441,190,0.5105263157894737,23.75,3.7736842105263158,6,75.86559210526319,28,0.74,0,0,0,25,38,17,0
639,64451,319,0.7210031347962382,63.8,3.774294670846395,41,26.183956112852712,44,0.83,0,1,0,136,53,36,0
640,65449,298,0.5838926174496645,29.8,4.953020134228188,26,29.815516778523516,24,0.67,0,0,1,86,58,16,0
641,65889,102,0.5588235294117647,34.0,4.245098039215686,8,51.230882352941194,9,0.66,0,0,0,31,16,6,1
642,65910,24,0.625,24.0,3.8333333333333335,0,62.62500000000003,3,0.2,0,0,0,7,6,0,1
643,66874,33,0.696969696969697,11.0,4.303030303030303,3,57.23363636363638,3,0.3,1,0,1,7,9,6,0
644,67155,13,0.5384615384615384,13.0,3.230769230769231,0,102.53230769230771,3,0.09,0,1,0,0,5,1,0
645,67543,313,0.5207667731629393,18.41176470588235,4.306709265175719,4,67.59881601202783,135,0.6,0,1,1,67,61,16,1
646,68119,203,0.5517241379310345,22.555555555555557,4.389162561576355,17,67.66820470717025,18,0.67,0,0,1,40,52,7,0
647,68166,65,0.6,13.0,4.3538461538461535,3,63.486153846153854,5,0.49,1,0,0,16,12,5,0
648,68962,125,0.608,62.5,4.624,6,16.15910000000001,1,0.77,1,1,1,31,26,10,0
649,69795,176,0.6022727272727273,35.2,4.125,8,53.82063636363637,19,0.72,0,1,0,35,39,17,0
650,69840,252,0.5595238095238095,84.0,4.619047619047619,17,-11.703571428571394,24,0.71,0,1,0,70,44,19,1
651,7001,160,0.55,22.857142857142858,3.88125,8,73.65500000000003,18,0.72,0,1,1,25,39,7,0
652,70533,45,0.6444444444444445,45.0,4.2444444444444445,1,38.960000000000036,4,0.33,0,0,0,9,11,4,0
653,70613,64,0.609375,64.0,4.6875,6,5.721875000000011,7,0.47,0,0,1,12,15,5,1
654,71081,1,1.0,1.0,3.0,1,205.82000000000002,0,0.01,0,0,0,1,0,0,0
655,71281,68,0.6176470588235294,8.5,3.9411764705882355,2,87.48102941176472,13,0.53,0,0,0,12,10,11,0
656,71288,78,0.6282051282051282,78.0,4.615384615384615,2,-2.48884615384614,5,0.58,0,0,1,15,16,11,0
657,71506,97,0.6597938144329897,8.818181818181818,4.123711340206185,6,78.39794751640115,16,0.67,1,1,0,19,23,10,1
658,71884,55,0.5818181818181818,27.5,4.527272727272727,3,48.17704545454549,6,0.44,0,0,0,18,10,3,1
659,72188,75,0.6,18.75,4.266666666666667,5,60.33975000000002,6,0.5,1,0,0,15,16,9,1
660,7249,204,0.5490196078431373,10.2,3.965686274509804,6,84.09670588235295,37,0.73,1,1,1,36,44,15,0
661,72746,34,0.6764705882352942,11.333333333333334,4.205882352941177,0,73.40813725490199,8,0.24,0,0,1,9,8,3,1
662,72775,220,0.6045454545454545,24.444444444444443,3.922727272727273,9,69.73661616161617,35,0.75,1,0,1,44,44,21,0
663,72972,134,0.5074626865671642,44.666666666666664,3.3507462686567164,4,56.06400497512439,11,0.64,0,1,0,17,38,8,0
664,72979,144,0.5555555555555556,28.8,4.013888888888889,6,58.928000000000026,18,0.72,1,1,1,29,29,13,0
665,73153,78,0.7051282051282052,19.5,4.4743589743589745,4,46.04250000000002,18,0.55,0,0,0,22,21,4,1
666,73192,11,0.7272727272727273,11.0,4.181818181818182,0,49.54272727272729,2,0.1,0,0,0,3,4,1,1
667,73356,94,0.5212765957446809,18.8,3.74468085106383,8,70.75300000000001,9,0.62,0,0,0,10,27,3,1
668,73940,116,0.5344827586206896,29.0,4.275862068965517,7,55.60517241379311,10,0.77,0,1,1,17,25,9,0
669,74919,36,0.6666666666666666,18.0,4.5,3,54.61500000000001,3,0.31,0,0,0,9,5,5,1
670,75413,96,0.6041666666666666,48.0,3.7604166666666665,8,44.43375000000002,14,0.7,0,0,0,24,15,8,1
671,75944,144,0.5694444444444444,36.0,4.159722222222222,7,49.857500000000016,11,0.74,0,1,0,40,30,7,1
672,76153,54,0.7592592592592593,27.0,4.148148148148148,8,39.99666666666667,5,0.4,0,1,1,20,10,8,1
673,76183,70,0.7142857142857143,70.0,4.085714285714285,1,17.34500000000004,5,0.46,0,0,1,17,19,10,0
674,76792,1185,0.5012658227848101,22.358490566037737,4.128270042194093,53,73.26872701218058,139,0.78,0,1,1,275,236,47,1
675,7684,191,0.6020942408376964,23.875,4.371727748691099,14,56.366272905759175,23,0.7,0,1,0,54,27,23,0
676,76865,109,0.6330275229357798,27.25,4.5963302752293576,3,49.55973623853214,7,0.71,0,0,0,29,20,15,1
677,77130,111,0.6036036036036037,55.5,4.297297297297297,4,25.50790540540541,8,0.79,0,1,1,24,25,9,0
678,78083,116,0.5862068965517241,19.333333333333332,4.275862068965517,6,66.87545977011497,14,0.73,0,0,1,33,24,8,1
679,78116,224,0.6116071428571429,22.4,4.495535714285714,14,53.42221428571432,28,0.74,0,0,1,69,28,24,0
680,78341,383,0.5300261096605744,22.529411764705884,4.013054830287206,14,70.65224235908464,52,0.74,0,1,1,68,78,24,0
681,78511,16,0.625,8.0,4.0,1,71.81500000000001,1,0.14,0,0,0,7,3,0,1
682,79114,103,0.7281553398058253,51.5,5.310679611650485,4,-9.709344660194176,5,0.72,0,1,0,38,17,14,1
683,79573,127,0.6535433070866141,42.333333333333336,4.0,7,55.95170603674542,21,0.79,0,1,1,33,22,16,0
684,79662,67,0.6268656716417911,67.0,4.119402985074627,4,15.086716417910466,3,0.56,0,1,0,13,17,7,1
685,80172,88,0.5568181818181818,12.571428571428571,4.2272727272727275,3,71.98181818181821,9,0.65,0,1,0,23,17,4,1
686,80285,125,0.632,17.857142857142858,4.64,5,49.28920000000002,8,0.7,1,1,0,35,21,16,0
687,81443,52,0.6346153846153846,17.333333333333332,4.384615384615385,2,62.34166666666668,4,0.42,0,0,0,12,11,5,1
688,81694,104,0.5769230769230769,104.0,5.076923076923077,8,-42.707692307692284,17,0.71,0,0,1,33,10,11,0
689,82154,56,0.5178571428571429,56.0,4.660714285714286,2,11.009285714285738,2,0.43,0,1,1,9,13,4,1
690,82281,84,0.5476190476190477,42.0,4.2976190476190474,9,40.32642857142859,2,0.58,0,0,1,20,13,10,0
691,82421,145,0.5379310344827586,13.181818181818182,3.8275862068965516,4,79.68304075235112,25,0.72,0,1,0,27,30,8,0
692,82913,165,0.5515151515151515,27.5,3.903030303030303,5,55.35522727272729,11,0.63,0,0,0,33,32,8,1
693,84109,118,0.6101694915254238,13.11111111111111,4.338983050847458,10,66.62722222222224,17,0.76,1,0,0,17,27,11,0
694,84184,473,0.6004228329809725,16.892857142857142,4.665961945031713,22,57.333570295983094,63,0.74,0,1,0,134,83,31,0
695,84260,8,0.75,8.0,3.875,1,92.965,2,0.07,0,0,0,3,2,0,0
696,84525,130,0.6,43.333333333333336,4.346153846153846,12,26.190128205128246,10,0.68,0,0,0,37,20,13,0
697,84648,33,0.8181818181818182,16.5,7.484848484848484,1,61.90568181818185,2,0.28,0,0,0,10,6,6,1
698,85081,210,0.5380952380952381,17.5,4.957142857142857,15,44.849642857142896,18,0.72,1,1,1,58,36,15,0
699,8511,161,0.5527950310559007,23.0,3.7888198757763973,11,66.31111801242237,20,0.76,1,0,0,32,26,12,0
700,85122,63,0.5396825396825397,15.75,3.9523809523809526,2,67.30589285714287,6,0.42,1,0,0,11,14,6,1
701,86473,85,0.611764705882353,14.166666666666666,4.2823529411764705,7,73.02053921568628,9,0.68,0,1,0,20,17,7,0
702,86639,49,0.6530612244897959,16.333333333333332,3.7755102040816326,2,83.21176870748302,8,0.37,0,0,0,19,10,3,0
703,8726,104,0.6057692307692307,20.8,4.644230769230769,15,52.31530769230773,6,0.76,0,0,1,23,25,11,1
704,87409,30,0.7666666666666667,15.0,4.5,0,56.25000000000003,6,0.22,0,0,0,9,6,5,1
705,88026,33,0.5757575757575758,33.0,4.212121212121212,1,42.59454545454548,3,0.23,0,0,0,9,8,1,1
706,88267,47,0.6382978723404256,15.666666666666666,4.702127659574468,0,50.53333333333336,5,0.37,1,1,0,14,8,6,1
707,88281,34,0.5294117647058824,11.333333333333334,3.588235294117647,2,85.8493137254902,4,0.27,0,0,1,5,7,5,0
708,88975,56,0.5178571428571429,11.2,3.9107142857142856,1,86.69557142857144,8,0.42,0,1,0,9,14,5,0
709,90055,60,0.5666666666666667,30.0,3.683333333333333,6,67.81500000000001,3,0.46,0,0,1,18,9,5,0
710,90451,403,0.5310173697270472,403.0,3.9156327543424316,29,-330.0546650124069,19,0.66,0,1,0,36,133,22,0
711,90475,112,0.6428571428571429,37.333333333333336,4.616071428571429,5,23.913095238095252,8,0.77,0,1,1,26,24,8,0
712,9067,147,0.6054421768707483,21.0,3.8979591836734695,8,61.785306122448986,17,0.73,0,1,1,33,35,15,1
713,90914,222,0.536036036036036,17.076923076923077,3.891891891891892,7,72.1289501039501,17,0.69,0,1,1,50,37,14,0
714,91628,130,0.5769230769230769,13.0,3.8384615384615386,9,81.0569230769231,31,0.67,1,0,0,34,23,11,0
715,92038,119,0.5630252100840336,29.75,4.100840336134453,5,56.492531512605055,17,0.73,0,0,0,38,17,10,1
716,9319,61,0.6229508196721312,20.333333333333332,4.081967213114754,6,75.24584699453555,7,0.48,0,0,0,11,16,6,1
717,93405,123,0.5609756097560976,11.181818181818182,4.032520325203252,3,72.36838137472286,18,0.7,0,0,0,21,24,16,0
718,9408,185,0.6216216216216216,13.214285714285714,4.594594594594595,11,57.147905405405425,23,0.81,1,0,0,50,24,28,0
719,94108,25,0.6,6.25,4.2,0,68.51525000000001,4,0.22,0,0,1,7,5,3,1
720,94372,51,0.6470588235294118,51.0,4.803921568627451,2,10.752352941176497,5,0.42,0,0,0,13,10,5,1
721,94445,77,0.6363636363636364,38.5,4.48051948051948,3,40.30814935064937,6,0.52,0,1,0,25,13,7,1
722,94522,115,0.6173913043478261,115.0,4.530434782608696,9,-43.778695652173894,12,0.82,1,0,0,26,26,13,1
723,94578,86,0.6744186046511628,86.0,7.755813953488372,3,-23.09453488372091,9,0.54,1,0,0,32,17,5,1
724,94646,1,1.0,1.0,9.0,0,205.82000000000002,0,0.01,0,0,0,1,0,0,1
725,95029,180,0.5555555555555556,12.857142857142858,3.95,8,74.87500000000001,18,0.67,0,1,0,45,33,13,0
726,95318,92,0.6521739130434783,23.0,4.336956521739131,6,47.39434782608697,8,0.64,0,1,1,19,25,9,1
727,95822,27,0.6296296296296297,9.0,3.740740740740741,1,69.23333333333335,6,0.26,0,0,1,6,7,3,0
728,95871,35,0.6857142857142857,35.0,5.257142857142857,3,-2.724285714285685,4,0.3,1,0,0,10,9,5,1
729,96916,63,0.7142857142857143,63.0,4.936507936507937,1,-4.824285714285679,6,0.42,0,1,0,15,13,13,1
730,97173,5,0.6,5.0,5.0,0,66.40000000000003,1,0.05,0,0,0,1,1,1,0
731,97436,47,0.5319148936170213,47.0,3.3191489361702127,1,70.92999999999999,4,0.28,0,1,0,6,8,3,0
732,97796,156,0.5897435897435898,31.2,3.83974358974359,2,66.70546153846153,28,0.68,1,1,0,26,39,8,0
733,97962,54,0.5925925925925926,9.0,3.9444444444444446,4,88.03333333333336,7,0.43,0,1,1,16,9,6,0
734,98008,48,0.5416666666666666,48.0,3.7708333333333335,1,52.36500000000001,1,0.32,0,0,1,11,9,3,0
735,98178,178,0.5617977528089888,178.0,4.544943820224719,8,-105.01252808988761,16,0.7,1,1,0,30,35,18,0
736,98511,66,0.6363636363636364,66.0,4.7727272727272725,2,-3.7186363636363353,7,0.49,1,0,1,17,16,7,1
737,9922,29,0.6896551724137931,29.0,5.0,4,49.04137931034484,2,0.25,0,0,0,6,7,4,1
738,99240,107,0.5327102803738317,53.5,4.130841121495327,6,29.981098130841147,5,0.74,1,0,0,19,26,4,1
739,99416,64,0.671875,32.0,4.296875,0,48.77687500000003,13,0.49,1,0,0,20,13,7,1
740,99647,63,0.5238095238095238,21.0,3.9523809523809526,3,70.03428571428573,6,0.49,0,0,1,13,14,1,1
741,99678,37,0.7027027027027027,37.0,4.5675675675675675,2,29.80432432432434,2,0.3,0,0,1,10,12,3,1
742,99710,146,0.547945205479452,7.3,4.116438356164384,13,69.6282397260274,68,0.65,0,0,0,35,22,16,0
